cohort,cross_count,expected_action,expected_state,family,legacy_cost,legacy_state,necessary_cost,observed_action,observed_state,pass,permutation_equal,same_count,seed
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,21.11281055894074,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105214
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.948422337685788,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105215
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.985246734190802,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105216
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.08667994296839,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105217
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.896931934106235,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105218
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.573093596206832,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105219
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.906501162992708,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105220
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.93507252324228,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105221
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.539499615833824,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105222
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,25.796700753682803,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105223
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.3607963502859,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105224
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.85287463583996,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105225
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.146136142517374,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105226
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.04806225743636,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105227
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.508433309912775,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105228
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.867789614271135,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105229
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,21.301803073869486,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105230
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.61282540476347,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105231
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.621216466115854,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105232
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,19.22175641867524,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105233
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.409143633290252,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105234
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,25.758251174996087,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105235
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.41246814577263,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105236
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.04881888388259,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105237
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,19.580693302079037,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105238
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.313898517952948,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105239
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.505720317747137,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105240
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.185936769371352,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105241
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.252719118932399,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105242
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.063921061423116,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105243
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,25.08401923239438,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105244
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.32621798103469,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105245
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.734363542957137,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105246
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.627606030134485,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105247
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.058842200285795,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105248
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.285289576036053,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105249
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.15553642779498,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105250
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,19.375717220374433,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105251
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.454446960344065,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105252
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.717884654296682,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105253
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.399691102019862,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105254
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,21.779244627661743,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105255
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.699832945254744,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105256
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.50168214391936,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105257
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.242178427594496,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105258
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,19.164717898994468,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105259
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.91623642125588,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105260
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.245551788248706,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105261
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.1244082483151,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105262
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.97761155397517,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105263
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.755191387055927,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105264
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.348536595111316,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105265
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.22676245515721,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105266
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.61118916725257,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105267
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.83242351849146,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105268
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.883517470049256,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105269
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.318131702008746,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105270
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.12214817324522,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105271
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.392439841918378,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105272
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.68562093434702,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105273
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,24.535026904328145,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105274
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.818302293411175,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105275
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,25.002438755134534,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105276
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,21.887125627582755,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105277
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.074950692808706,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105278
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.516910437577746,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105279
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,17.537756881198952,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105280
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,23.23234530534908,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105281
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.33837581847621,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105282
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,16.334864576448076,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105283
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.518377791122887,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105284
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.77134744342717,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105285
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,20.428878430225627,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105286
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,15.271590749680007,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105287
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.043191449596087,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105288
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,19.051636453047273,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105289
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.532832901571236,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105290
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,18.44402532779797,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105291
PRIMARY,1,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D1,,NO_IDENTIFYING_INFORMATION_CHANNEL,22.226060243183657,decisive,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,1,105292
